,glottolog_index,glottocode,language_name,iso_code,language_or_dialect,macroarea,latitude,longitude,dictionary_exists,language_family,bible_exists,cc_gb,archival_gb,datasets_n,wiki_articles_n,opus_gb,lowercase_name,xeus_gb,wikitongues_gb,models_n,models_mean_downloads,models_earliest_date,wiki_active_users,institutional_status,endangerment_status,primary_country,admin_1_code,country_iso_code,other_country_iso_codes,contested_area,n_speakers,geometry,closest_university,second_closest_university,distance_to_closest_university_km,distance_to_second_closest_university_km,admin_1_hdi,admin_1_gdp,cybersecurity_law_exists,households_with_phones_pct,households_with_home_internet_pct,individuals_using_internet_pct,avg_download_speed_kbps,avg_upload_speed_kbps,avg_latency_ms,pct_stem_grads,literacy_rate,admin_1_education_level,rnd_gdp_pct,AI_resource_readiness,infrastructural_readiness,socioeconomic_readiness,Overall_Readiness_Score,grouped_full_index,grouped_AI_resource_index,grouped_socioeconomic_index,grouped_infrastructural_index
44,2833,laoo1244,Lao,lao,language,Eurasia,19.0,102.46,1,Tai-Kadai [taik1256],1,365300000.0,1.089315958,75,4586,339100,lao,7.503521089,2.914685417,434,6332.829268,2021-03-08 20:57:23,32,1,Safe,Laos,LAOr101,LAO,LAO,0,5225552,POINT (102.46 19),Udon Thani Rajabhat University,Loei Rajabhat University,0.001637105924,0.001638411117,0.726,5341.308105,0,79.2393,72.0,66.15483073,50460.0,38966.0,11.0,22.4605,87.51999664,0.647,0.03709999844,0.0042954085102014,0.4278313434717471,0.0669201963507819,0.0492319027081597,5,8,5,5
45,1702,wels1247,Welsh,cym,language,Eurasia,52.0,-4.0,1,Indo-European [indo1319],1,609500000.0,0.0,113,281339,2858300,welsh,0.508190476,10.39267083,470,4087.847953,2021-03-08 20:57:23,116,1,Potentially vulnerable,United Kingdom,GBRr110,GBR,GBR,0,562016,POINT (-4 52),University of Wales Trinity Saint David,Swansea University,0.0003819509231,0.0003911419994,0.898,28923.80859,1,94.8222,95.8703,95.34121088,262535.0,134656.0,13.0,26.31962,100.0,0.91,2.914760113,0.0012126222860378,0.7429748205157845,0.1147793376646333,0.0469376258243154,5,9,4,1
46,2420,mala1464,Malayalam,mal,language,Eurasia,9.59208,76.7651,1,Dravidian [drav1251],1,3000000000.0,0.0,259,86129,13557300,malayalam,1.448235827,4.06271875,857,5690.431452,0,240,1,Safe,India,INDr110,IND,IND,0,37100000,POINT (76.7651 9.59208),"Indian Institute of Information Technology, Kottayam",Mahatma Gandhi University,0.0001996220505,0.0002437813393,0.752,8232.681641,1,56.2472,29.1836,48.07524574,75216.0,93701.0,3.0,32.64561,74.0,0.711,0.6463599801,0.0025592656317705,0.3186313503080076,0.0966336304868543,0.0428723597452739,6,8,4,7
47,1615,espe1235,Esperanto,epo,language,Eurasia,49.3273,2.81045,1,Potentially isolate,1,627600000.0,0.0,109,360758,13826500,esperanto,0.0,12.67190312,337,4286.256579,2021-03-08 20:57:23,312,1,Potentially vulnerable,France,FRAr103,FRA,FRA,0,60000,POINT (2.81045 49.3273),École Supérieure de Chimie Organique et Minérale,Université de Technologie de Compiègne,7.52e-05,8.86e-05,0.858,28026.02148,1,95.6676,88.136,85.33331549,169255.0,101300.0,7.0,25.39433,100.0,0.782,2.219180107,0.0012574147139533,0.6559297454980674,0.1070121164001221,0.0445235316583652,5,9,4,2
48,5965,xhos1239,Xhosa,xho,language,Africa,-31.0389,28.0769,1,Atlantic-Congo [atla1278],1,100000000.0,0.7995395605,83,2115,1153000,xhosa,0.0,0.0,373,5847.647887,2021-03-08 20:57:23,25,1,Potentially vulnerable,South Africa,ZAFr102,ZAF,ZAF,0,11000000,POINT (28.0769 -31.0389),Walter Sisulu University,Lesotho College of Education,0.0008791469227,0.001808161467,0.675,9649.189453,0,81.2228,75.2937,74.70299495,81919.0,42479.0,23.0,18.28119,90.0,0.74,0.6036000252,0.0026780700839653,0.4968232012181166,0.0816976060145615,0.0472475805147076,5,8,4,4
49,426,beng1280,Bengali,ben,language,Eurasia,24.0,90.0,1,Indo-European [indo1319],1,2200000000.0,0.0,424,159813,36692800,bengali,244.1402594,7.147295833,1134,4135.061625,0,1263,1,Safe,Bangladesh,BGDr212,BGD,BGD,0,230000000,POINT (90 24),N.P.I. University of Bangladesh,Gono Bishwabidyalay,0.0001280109464,0.0002542941127,0.654,5381.550781,1,63.7571,43.5913,44.50274195,63766.0,56872.0,9.0,11.27612,76.0,0.552,0.6439,0.0030727547238551,0.3352193991058952,0.1163013026215629,0.0492962487488839,5,8,4,6
50,5941,samo1305,Samoan,smo,language,Papunesia,-13.92,-171.83,1,Austronesian [aust1307],1,88600000.0,1.765963132,36,1157,400,samoan,0.0,0.417959375,147,12721.35366,2021-03-08 20:57:23,12,1,Potentially vulnerable,Samoa,WSMt,WSM,WSM,0,413257,POINT (-171.83 -13.92),Le Iunivesite Aoao o Samoa,Université de la Polynésie Française,0.0001300995388,0.0225198257,0.707,5574.067871,1,80.5024,84.6132,75.2868717,193338.0,18456.0,148.0,9.3178,99.09999847,0.724,1.4547,0.0016778177234019,0.5919631005887883,0.0595919602671013,0.0389710728560013,6,9,5,3
51,3146,malt1254,Maltese,mlt,language,Eurasia,35.8884,14.4508,1,Afro-Asiatic [afro1255],1,467400000.0,0.0,168,6957,13358137,maltese,9101.196662,2.249045833,512,6939.966851,0,53,1,Potentially vulnerable,Malta,,MLT,MLT,0,403000,POINT (14.4508 35.8884),L-Università ta' Malta,Middlesex University Malta,3.52e-05,4.54e-05,0.8590769230769232,32395.794546153847,0,95.4067,83.59738846153847,85.06074504,337564.1153846154,186597.11538461535,17.115384615384617,15.42471981048584,94.0,0.8215,1.398,0.0011329416675706,0.7439137866162101,0.1061710125478881,0.0442806410999778,5,9,4,1
52,3828,urdu1245,Urdu,urd,language,Eurasia,25.0,67.0,1,Indo-European [indo1319],1,1200000000.0,0.002896083519,273,214363,8961000,urdu,0.0,1.964795833,945,4940.761745,0,266,1,Safe,Pakistan,PAKr102,PAK,PAK-IND,0,94022900,POINT (67 25),Sindh Madresatul Islam University,Dadabhoy Institute of Higher Education,7.68e-05,7.86e-05,0.517,5600.898926,1,49.7956,35.7795,32.94860721,26109.0,21836.0,15.0,8.306807582733905,58.0,0.327,0.1644300073,0.0044166418036434,0.2182770875623336,0.0776515676700697,0.0421454005467644,6,8,5,8
53,3702,haus1257,Hausa,hau,language,Africa,11.1513,8.7804,1,Afro-Asiatic [afro1255],1,219000000.0,3.487592963,108,50898,933098,hausa,2.096515193,0.0,455,6924.909677,2021-03-08 20:57:23,199,1,Endangered/unsafe,Nigeria,NGAr111,NGA,NGA,0,43900000,POINT (8.7804 11.1513),Kano University of Science and Technology,Skyline University Nigeria,0.0006565311657,0.0008701054838,0.481,3305.264404,1,75.3824,34.6,35.45626462,16174.0,25654.0,149.0,16.57733917236328,62.0,0.458,0.2844400108,0.0045448920699633,0.2549262423156629,0.063916202737856,0.0419935923560088,6,8,5,7
54,4904,tata1255,Tatar,tat,language,Eurasia,55.79592,49.11577,1,Turkic [turk1311],1,494100000.0,0.0,82,502220,638500,tatar,0.0,3.925333333,252,1941.789063,2021-09-29 10:32:05,73,1,Potentially vulnerable,Russia,RUSr105,RUS,RUS,0,5427318,POINT (49.11577 55.79592),Kazan Federal University,Kazan State Conservatory,7.53e-06,1.17e-05,0.804,22446.21289,1,98.5695,87.9216,90.41799131,157439.0,163468.0,4.0,31.05893,100.0,0.856,0.9358400106,0.0008869899416404,0.6682803180459286,0.0882056023598844,0.0373930748265988,6,9,4,2
55,3821,maor1246,Maori,mri,language,Papunesia,-38.2881,176.541,1,Austronesian [aust1307],1,120200000.0,0.6344270213,52,7946,366800,maori,0.936047165,0.5801125,267,11207.66337,2021-03-08 20:57:23,22,0,Definitely endangered,New Zealand,NZLr104,NZL,NZL,0,999999,POINT (176.541 -38.2881),University of Waikato,University of Auckland,0.001322000136,0.002280152805,0.921,34762.35156,1,95.7911,96.2567,95.7298696,141772.0,20331.0,30.0,21.3766,100.0,0.917,1.454749942,0.002407707967074,0.6639620587472088,0.0910587259691704,0.0394533735246056,6,8,4,2
56,3358,nucl1417,Igbo,ibo,language,Africa,4.62705,7.23441,1,Atlantic-Congo [atla1278],1,93000000.0,1.437619905,108,38435,549045,igbo,1.203918367,6.073179167,309,6750.937107,2021-03-08 20:57:23,84,1,Potentially vulnerable,Nigeria,NGAr120,NGA,NGA,0,27000000,POINT (7.23441 4.62705),Rivers State University,PAMO University of Medical Sciences,0.0002670171833,0.0002689253904,0.648,5924.182617,1,75.3824,34.6,35.45626462,140846.0,17787.0,44.0,16.57733917236328,62.0,0.726,0.2844400108,0.0026863473973934,0.3872545923239864,0.0576092458605232,0.039133646155525,6,8,5,6
57,2450,nucl1305,Kannada,kan,language,Eurasia,13.5878,76.1198,1,Dravidian [drav1251],1,1100000000.0,0.0,219,32908,1074400,kannada,0.0,2.369015625,763,6169.72807,0,261,1,Safe,India,INDr109,IND,IND,0,43506272,POINT (76.1198 13.5878),"University of Agricultural and Horticultural Sciences, Shivamogga",Davangere University,0.0006645954383,0.000820205878,0.667,6635.686035,1,56.2472,29.1836,48.07524574,140397.0,132496.0,6.0,32.64561,74.0,0.567,0.6463599801,0.0017706644647915,0.3594174234185226,0.0924516860564764,0.0388940717756842,6,9,4,6
58,1960,java1254,Javanese,jav,language,Papunesia,-7.001,109.287,1,Austronesian [aust1307],1,130900000.0,0.01750907954,80,74130,2967500,javanese,304.0,17.84105208,351,5241.156863,2021-03-08 20:57:23,90,1,Potentially vulnerable,Indonesia,IDNr112,IDN,IDN,0,84308740,POINT (109.287 -7.001),Universitas Pancasakti,Universitas Muhadi Setiabudi,0.0002041318725,0.0003014291981,0.704,6416.458008,1,67.2861,87.0883,66.48461277,71155.0,68162.0,16.0,19.4187,96.0,0.65,0.2806800008,0.0018973303478279,0.4289891010446831,0.0771059444848163,0.039739801278544,6,9,5,5
59,2869,sinh1246,Sinhala,sin,language,Eurasia,8.0,81.0,1,Indo-European [indo1319],1,1023600000.0,0.0,128,21663,11589653,sinhala,218.0,0.0,465,6480.565217,2021-03-08 20:57:23,87,1,Potentially vulnerable,Sri Lanka,LKAt,LKA,LKA,0,15300000,POINT (81 8),Rajarata University of Sri Lanka,Bhiksu University of Sri Lanka,0.0006138838069,0.0006898772104,0.782,8573.154297,1,65.0334,61.7286,50.10672472,79823.0,50263.0,11.0,24.68087959289551,92.0,0.754,0.1159700006,0.0014179322493152,0.3802564313324383,0.0739224926844531,0.0341588218844649,6,9,5,6
60,2507,guja1252,Gujarati,guj,language,Eurasia,22.687,71.0962,1,Indo-European [indo1319],1,1100000000.0,0.0,221,30468,1199300,gujarati,3.257208163,0.0,847,6223.855967,0,66,1,Safe,India,INDr105,IND,IND,0,46857670,POINT (71.0962 22.687),Marwadi University,RK University,0.0004379200264,0.0004811395438,0.638,8531.450195,1,56.2472,29.1836,48.07524574,81597.0,79940.0,5.0,32.64561,74.0,0.519,0.6463599801,0.0017279258409612,0.3236515584158205,0.092478448710188,0.0372575631315309,6,9,4,7
61,5997,afri1274,Afrikaans,afr,language,Africa,-22.0,30.0,1,Indo-European [indo1319],1,1800000000.0,0.0,129,119813,9919500,afrikaans,15.61310476,17.12529688,509,6620.546341,2021-03-08 20:57:23,169,1,Potentially vulnerable,Zimbabwe,ZWEr106,ZWE,NAM-ZAF,0,10300000,POINT (30 -22),University of Venda,Gwanda State University,0.001073398457,0.001720544214,0.585,1687.976074,1,52.0955,52.8332,32.56147939,53330.0,4964.0,220.0,30.22403,89.84999847,0.542,0.2782,0.0018057586386864,0.2662445221435383,0.0625707110399742,0.0311007234040624,6,9,5,7
62,1707,scot1245,Scottish Gaelic,gla,language,Eurasia,56.7574,-5.24366,1,Indo-European [indo1319],1,173400000.0,0.0,65,15984,153458,scottish gaelic,0.0,17.38555521,272,6116.560976,2021-03-08 20:57:23,32,1,Definitely endangered,United Kingdom,GBRr111,GBR,GBR,0,60130,POINT (-5.24366 56.7574),University of the West of Scotland,University of the Highlands and Islands,0.001224280683,0.00123866844,0.921,38133.38281,1,94.8222,95.8703,95.34121088,255213.0,65900.0,24.0,26.31962,100.0,0.956,2.914760113,0.000621469298115,0.7389345486153157,0.0930397930758213,0.0349594664262407,6,9,4,1
63,1964,sund1252,Sundanese,sun,language,Papunesia,-6.89708,107.106,1,Austronesian [aust1307],1,100700000.0,118.0092704,60,61816,1312131,sundanese,340.0,2.649784375,404,9543.516667,2021-03-08 20:57:23,56,0,Potentially vulnerable,Indonesia,IDNr111,IDN,IDN,0,32400000,POINT (107.106 -6.89708),Universitas Putra Indonesia,Universitas Suryakancana,9.41e-05,9.77e-05,0.707,6416.458008,1,67.2861,87.0883,66.48461277,28699.0,29198.0,5.0,19.4187,96.0,0.662,0.2806800008,0.0037253305925094,0.359996981643684,0.0780122252028679,0.0353402847755876,6,8,5,6
64,1455,faro1244,Faroese,fao,language,Eurasia,62.0732,-6.88497,1,Indo-European [indo1319],1,122000000.0,0.0,57,14119,138800,faroese,0.0,0.0,230,5934.030612,2022-01-25 15:34:21,43,1,Endangered/unsafe,Faroe Islands,,DNK,DNK,0,69150,POINT (-6.88497 62.0732),University of the Highlands and Islands,University of Stirling,0.005314552571,0.006624009817,0.937,60314.78516,0,96.3234,96.0907,98.77559197,166754.0,170484.0,10.0,22.20288,100.0,0.916,2.812619925,0.0005315841967489,0.6937963854429806,0.093808637445359,0.0322589951617045,6,9,4,2
65,2480,sans1269,Sanskrit,san,language,Eurasia,20.0,77.0,1,Indo-European [indo1319],1,44900000.0,5.413317262,76,12218,2700,sanskrit,0.0,0.0,305,1987.991803,2021-09-17 16:50:15,111,1,Endangered/unsafe,India,INDr112,IND,IND,0,26490,POINT (77 20),Cotton University,Assam Down Town University,0.0,2.8e-07,0.688,9176.585938,1,56.2472,29.1836,48.07524574,36759.0,42664.0,3.0,32.64561,74.0,0.619,0.6463599801,0.0021969509187384,0.277473406148595,0.0650494836824726,0.0341005872381755,6,9,5,7
66,5969,zulu1248,Zulu,zul,language,Africa,-28.9,30.2,1,Atlantic-Congo [atla1278],1,89600000.0,0.00128492061,85,11545,410879,zulu,0.0,3.117472917,269,9794.174242,2021-03-08 20:57:23,42,1,Potentially vulnerable,South Africa,ZAFr105,ZAF,ZAF,0,15700000,POINT (30.2 -28.9),University of KwaZulu-Natal,Durban University of Technology,0.001243157308,0.001248677581,0.71,9649.189453,0,81.2228,75.2937,74.70299495,70185.0,43361.0,22.0,18.28119,90.0,0.764,0.6036000252,0.0010284015589146,0.48221940773113,0.0753203986494845,0.0330934365602635,6,9,5,4
67,63,nucl1235,Eastern Armenian,hye,language,Eurasia,40.0,45.0,1,Indo-European [indo1319],1,678900000.0,0.0,119,313664,3593000,eastern armenian,0.0,0.0,470,4886.418605,2021-03-08 20:57:23,448,0,Safe,Armenia,ARMr102,ARM,ARM,0,9999999,POINT (45 40),Gavar State University,Armenian National Agrarian University,0.0003877710268,0.0004881674245,0.738,7899.28418,1,77.4173,89.7224,77.02767465,104760.0,132598.0,5.0,15.1664,100.0,0.721,0.2096599936,0.0014488537300136,0.5225378837259614,0.0977295096784355,0.0314859845805111,6,9,4,4
68,2694,turk1304,Turkmen,tuk,language,Eurasia,37.08719,59.17574,1,Turkic [turk1311],1,131300000.0,0.0,62,6903,81800,turkmen,0.0,0.0,214,5579.358491,2022-01-25 15:34:21,45,1,Potentially vulnerable,Iran,IRNr110,IRN,IRN,0,16000000,POINT (59.17574 37.08719),Quchan University of Advanced Technology,Islamic Azad University of Mashhad,0.000638541877,0.0008047017715,0.757,11634.89063,1,72.3637,79.4722,81.71699052,207489.0,138959.0,31.0,40.19529,88.95999908,0.71,0.7882900238,0.0005277155962636,0.5804874514680303,0.0745520291463275,0.028371616315932,6,9,5,3
69,4874,chec1245,Chechen,che,language,Eurasia,43.5,45.5,1,Nakh-Daghestanian [nakh1245],1,31100000.0,0.002893187106,30,601399,4145,chechen,0.0,1.872883333,66,3126.525,2022-01-25 15:34:21,52,1,Potentially vulnerable,Russia,RUSr104,RUS,RUS,0,1393900,POINT (45.5 43.5),Chechen State University,North Ossetian State University,0.0002907016414,0.0009370786985,0.793,7564.044922,1,98.5695,87.9216,90.41799131,104271.0,109706.0,4.0,31.05893,100.0,0.871,0.9358400106,0.0005105197475409,0.6171645978065818,0.0561445533911481,0.0260559589324582,6,9,5,3
70,4903,chuv1255,Chuvash,chv,language,Eurasia,55.48701,47.16298,1,Turkic [turk1311],1,82100000.0,0.0,54,56778,1303117,chuvash,0.0,0.0,81,2571.729167,2021-09-29 10:32:05,46,1,Potentially vulnerable,Russia,RUSr105,RUS,RUS,0,738070,POINT (47.16298 55.48701),Chuvash State Pedagogical University,Chuvash State Agricultural Academy,0.0006573868068,0.0006594257549,0.804,22446.21289,1,98.5695,87.9216,90.41799131,157439.0,163468.0,4.0,31.05893,100.0,0.856,0.9358400106,0.0003539131451591,0.6682803180459286,0.0630173974221988,0.0246096408550726,6,9,5,2
71,4950,stan1318,Standard Arabic,arb,language,Eurasia,27.9625,43.8525,1,Afro-Asiatic [afro1255],1,20900000000.0,0.0,831,1245400,278564206,standard arabic,0.0,0.0,2629,3179.952381,0,0,0,Safe,Saudi Arabia,SAUr105,SAU,DZA-BHR-TCD-COM-DJI-EGY-IRQ-JOR-KWT-LBN-LBY-MLI-MRT-MAR-OMN-PSE-QAT-SAU-SOM-SDN-SYR-TUN-AEH-YEM,0,999999999,POINT (43.8525 27.9625),Qassim University,University of Hafr Al Batin,0.001615893414,0.002112211706,0.889,50283.97266,1,100.0,100.0,100.0,170965.0,96646.0,16.0,21.13605,98.0,0.799,0.463349998,0.0068516908398703,0.7151549373100584,0.1940752225549664,0.0737537195652203,5,8,3,2
72,898,tibe1272,Tibetan,bod,language,Eurasia,28.3681,90.1872,1,Sino-Tibetan [sino1245],1,40700000.0,0.5594853535294533,59,7096,25475,tibetan,2.321647165,1.20763125,232,6618.5,2022-01-25 15:34:21,34,1,Potentially vulnerable,China,CHNr126,CHN,CHN,0,1200000,POINT (90.1872 28.3681),Khesar Gyalpo University of Medical Sciences of Bhutan,Tibet University,0.0010588928169448,0.0015982463960369,0.614,7020.828125,0,81.4894,80.9409,75.61131603,278627.0,22736.0,341.0,0.0,100.0,0.461,0.0,0.0015748987351643,0.6372160900236106,0.0363880951829252,0.0328449111332644,6,9,6,3
73,3736,west2354,Western Frisian,fry,language,Eurasia,53.143,5.86091,1,Indo-European [indo1319],0,223000000.0,0.0,65,54546,1174100,western frisian,0.0,0.0,257,4924.184211,2021-03-08 20:57:23,86,0,Potentially vulnerable,Netherlands,NLDr102,NLD,NLD,0,470000,POINT (5.86091 53.143),Van Hall Larenstein University of Applied Sciences,NHL Stenden Hogeschool,7.82e-05,9.28e-05,0.916,37338.36328,1,87.4172,96.8965,92.51968504,433523.0,215364.0,12.0,17.45106,100.0,0.901,2.308860064,0.0007126158523166,0.7803608953084509,0.096065542434336,0.0255565234741169,6,9,4,1
74,2800,kirg1245,Kirghiz,kir,language,Eurasia,42.0,74.0,1,Turkic [turk1311],1,665100000.0,0.0,94,77042,755500,kirghiz,0.0,0.0,312,6167.426471,2021-03-08 20:57:23,91,0,Potentially vulnerable,Kyrgyzstan,KGZr103,KGZ,KGZ,0,4300000,POINT (74 42),Kyrgyz Medical and Dental Institute,Kyrgyz Aviation Institute,0.0008348519367,0.001012670116,0.698,3694.299316,1,93.2108,91.0337,79.77028561,68647.0,88693.0,3.0,20.79493,99.59999847,0.745,0.07684999704,0.0010579547338233,0.5341161738508562,0.0679003038374797,0.0252960536929929,6,9,5,4
75,783,roma1326,Romansh,roh,language,Eurasia,46.5538,9.92812,1,Indo-European [indo1319],1,34600000.0,0.0,43,3778,62147,romansh,0.459254422,3.546655208,50,4008.453488,2021-09-29 10:32:05,18,1,Endangered/unsafe,Switzerland,CHEr105,CHE,CHE,0,40039,POINT (9.92812 46.5538),Private Universität im fürstentum Liechtenstein,Universität Liechtenstein,0.0006846723134,0.0007238374505,0.939,45521.37109,1,97.8152,97.8548,96.80455406,399660.0,309279.0,7.0,25.21237,100.0,0.881,3.359179974,0.0002064954041849,0.8234233862353814,0.0578925272498633,0.0214314735283581,7,9,5,1
76,1598,fiji1243,Fijian,fij,language,Papunesia,-18.0,178.33,1,Austronesian [aust1307],1,8600000.0,218.3705409,28,1300,338,fijian,5.028019955,0.8322416667,93,8101.767123,2022-01-25 15:34:21,11,1,Potentially vulnerable,Fiji,FJIr101,FJI,FJI,0,320000,POINT (178.33 -18),Fiji National University,The University of the South Pacific,0.0001672737543,0.0001921355281,0.745,8619.6875,0,84.9588,76.3,85.21988492,15170.0,23702.0,94.0,17.14975929260254,99.0,0.767,1.4547,0.000859394388457,0.3832506388861533,0.0554725250793524,0.0260747191898067,6,9,5,6
77,2893,dhiv1236,Dhivehi,div,language,Eurasia,1.928498,73.54433,1,Indo-European [indo1319],1,238300000.0,0.0,60,3139,15230,dhivehi,0.0,0.0,166,2356.719626,2021-09-29 10:32:05,24,1,Potentially vulnerable,Maldives,,MDV,MDV,0,340000,POINT (73.54433 1.928498),The Maldives National University,University of Kerala,0.001610130635,0.007403216367,0.782,8573.154297,0,65.0334,61.7286,50.10672472000001,79823.0,50263.0,11.0,3.593980073928833,97.0,0.754,0.116,0.0005496347107521,0.3802564313324383,0.0508215883817455,0.0217621356288885,7,9,5,6
78,4896,bash1264,Bashkir,bak,language,Eurasia,53.59671,56.55937,1,Turkic [turk1311],1,154800000.0,0.0,59,63752,828343,bashkir,0.0,0.0,260,5344.290909,2022-01-25 15:34:21,72,0,Potentially vulnerable,Russia,RUSr105,RUS,RUS,0,1200000,POINT (56.55937 53.59671),M. Akmullah Bashkir State Pedagogical University,Bashkir State Medical University,0.001281506774,0.001281709018,0.804,22446.21289,1,98.5695,87.9216,90.41799131,157439.0,163468.0,4.0,31.05893,100.0,0.856,0.9358400106,0.0006283519117856,0.6682803180459286,0.0873800512094208,0.0249221725654262,6,9,4,2
79,4948,kiny1244,Kinyarwanda,kin,language,Africa,-1.56771,29.6441,1,Atlantic-Congo [atla1278],1,264800000.0,0.0,86,7821,456795,kinyarwanda,15.694839,0.4026729167,232,2864.885965,2021-09-29 10:32:05,42,1,Potentially vulnerable,Rwanda,RWAr104,RWA,RWA,0,9300000,POINT (29.6441 -1.56771),Institut d'Enséignement Supérieur de Ruhengeri,Metropolitan International University,7.43e-05,0.000292156531,0.512,1655.175415,1,49.677,18.7478,34.4404838,140735.0,6782.0,339.0,16.27052,79.0,0.448,0.7587299943,0.0006874517735647,0.2875994440681185,0.0492871450841124,0.0213593474574682,7,9,5,7
80,5322,taji1245,Tajik,tgk,language,Eurasia,38.8213,68.5549,1,Indo-European [indo1319],1,635700000.0,0.0,69,114044,902464,tajik,0.0,1.704538542,299,6222.912,2021-03-08 20:57:23,79,1,Potentially vulnerable,Tajikistan,TJKr104,TJK,TJK,0,14000000,POINT (68.5549 38.8213),Tajik National University,N.R.U. Moscow Power Engineering Institute in Dushanbe,0.0003184998728,0.0003379923581,0.678,2616.191162,0,49.0343,32.4515,36.08716405,6470.0,3466.0,106.0,22.03607,99.69999695,0.648,0.08968999982,0.0010220376044652,0.1685565899337716,0.0535885393785433,0.020768097078984,7,9,5,8
