Glottocode,Name,Top-level family,ISO-639-3,Macro-area,Child dialects,Latitude,Longitude
umed1238,Umeda-Punda,Border,upi,Papunesia,2,-3.35,141.16
umes1235,Ume Saami,Uralic,sju,Eurasia,0,64.64,18.65
umii1235,Umiida-Unggarangu,Worrorran,,Australia,2,-16.56,124.50
umir1236,Umiray Dumaget Agta,Austronesian,due,Papunesia,2,14.88,121.51
umon1238,Umon,Atlantic-Congo,umm,Africa,0,5.37,8.10
umot1240,Umotína,Bororoan,umo,South America,0,-15.59,-57.42
umpi1239,Umpila,Pama-Nyungan,ump,Australia,0,-13.15,143.47
unaa1239,Una,Nuclear Trans New Guinea,mtg,Papunesia,0,-4.70,140.10
unai1234,Unainuman,Unclassifiable,,South America,0,-3.00,-69.22
unam1242,Unami,Algic,unm,North America,0,40.40,-74.30
unde1235,Unde Kaili,Austronesian,unz,Papunesia,0,-0.86,119.67
unea1237,Uneapa,Austronesian,bbn,Papunesia,0,-4.89,149.14
unem1238,Uneme,Atlantic-Congo,une,Africa,0,6.97,6.13
ungg1243,Unggumi,Worrorran,xgu,Australia,0,-15.65,124.67
unii1234,Uni,Sko,uni,Papunesia,2,-3.09,142.03
unse1236,Unserdeutsch,Indo-European,uln,Papunesia,0,-4.20,152.18
unua1237,Unua,Austronesian,onu,Papunesia,1,-16.26,167.60
unub1234,Unubahe,Austronesian,unu,Papunesia,0,-10.37,150.27
uokh1238,Uokha,Bookkeeping,uok,Africa,0,7.01,5.98
uppe1235,Upper Taromi,Indo-European,tov,Eurasia,0,36.60,48.73
uppe1275,Upper Necaxa Totonac,Totonacan,tku,North America,4,20.24,-97.81
uppe1395,Upper Sorbian,Indo-European,hsb,Eurasia,6,51.24,14.41
uppe1400,Central East Middle German,Indo-European,sxu,Eurasia,29,51.15,12.69
uppe1406,Upper Ta'oih,Austroasiatic,tth,Eurasia,5,16.19,107.06
uppe1415,Upper Riverland,Pama-Nyungan,,Australia,3,-34.10,141.00
uppe1424,Upper Tanudan Kalinga,Bookkeeping,kgh,Papunesia,0,17.21,121.20
uppe1427,Upper Kinabatangan,Austronesian,dmg,Papunesia,4,5.32,116.90
uppe1430,Upper Grand Valley Dani,Nuclear Trans New Guinea,dna,Papunesia,0,-3.94,138.90
uppe1436,Upper Umpqua,Athabaskan-Eyak-Tlingit,xup,North America,0,43.22,-123.36
uppe1437,Upper Tanana,Athabaskan-Eyak-Tlingit,tau,North America,2,62.69,-141.37
uppe1438,Upper Kuskokwim,Athabaskan-Eyak-Tlingit,kuu,North America,0,62.30,-155.95
uppe1439,Upper Chehalis,Salishan,cjh,North America,3,46.80,-123.17
uppe1455,Upper Guinea Crioulo,Indo-European,pov,Africa,3,13.23,-15.33
uppe1459,Upper Baram Kenyah,Bookkeeping,ubm,,0,,
urad1239,Uradhi,Bookkeeping,urf,Australia,0,-12.07,142.13
urak1238,Urak Lawoi',Austronesian,urk,Eurasia,0,7.53,99.08
ural1274,Urali of Idukki,Dravidian,url,Eurasia,0,10.85,76.80
urap1239,Urapmin,Nuclear Trans New Guinea,urm,Papunesia,0,-5.09,141.54
urap1240,Ura (Papua New Guinea),Baining,uro,Papunesia,0,-4.64,151.95
urar1245,Urartian,Hurro-Urartian,xur,Eurasia,0,38.50,43.34
urar1246,Urarina,,ura,South America,0,-4.44,-75.42
urat1244,Urat,Nuclear Torricelli,urt,Papunesia,6,-3.60,142.79
urav1235,Ura (Vanuatu),Austronesian,uur,Papunesia,0,-18.67,169.08
urdu1245,Urdu,Indo-European,urd,Eurasia,3,25.00,67.00
urho1239,Urhobo,Atlantic-Congo,urh,Africa,4,5.31,5.86
urig1240,Urigina,Nuclear Trans New Guinea,urg,Papunesia,0,-5.59,145.51
urii1240,Uri,Nuclear Trans New Guinea,uvh,Papunesia,2,-6.42,146.61
urim1251,Urimo,Nuclear Torricelli,urx,Papunesia,0,-3.86,143.70
urim1252,Urim,Nuclear Torricelli,uri,Papunesia,2,-3.58,142.65
urip1239,Uripiv-Wala-Rano-Atchin,Austronesian,upv,Papunesia,3,-16.01,167.35
urni1239,Urningangg,Giimbiyu,urc,Australia,0,-13.48,133.02
urua1242,Uruava,Austronesian,urv,Papunesia,0,-6.23,155.57
urua1244,Uruangnirin,Austronesian,urn,Papunesia,0,-3.45,132.75
urub1243,Urubú-Kaapor Sign Language,Sign Language,uks,South America,0,-2.54,-46.42
urub1250,Urubú-Kaapor,Tupian,urb,South America,0,-2.46,-46.22
uruc1243,Urucucús,Unclassifiable,,South America,0,,
urue1240,Uru-Eu-Wau-Wau,Tupian,urz,South America,0,-10.92,-63.81
urug1238,Uruguayan Sign Language,Sign Language,ugy,South America,0,-34.60,-56.45
urum1249,Kipchak Urum,Turkic,uum,Eurasia,0,42.04,43.99
urum1250,Urumi,Tupian,uru,South America,0,-9.08,-63.85
urup1235,Uru-Pa-In,Unclassifiable,urp,South America,0,-11.29,-62.72
urup1245,Urupa,Chapacuran,,South America,0,-10.25,-62.75
uruu1244,Uru,Uru-Chipaya,ure,South America,3,-16.73,-68.97
usag1244,Usaghade,Atlantic-Congo,usk,Africa,0,4.79,8.53
usan1239,Usan,Nuclear Trans New Guinea,wnu,Papunesia,0,-4.84,145.36
usar1243,Usarufa,Nuclear Trans New Guinea,usa,Papunesia,0,-6.39,145.63
usho1238,Ushojo,Indo-European,ush,Eurasia,0,35.16,72.64
usil1237,Usila Chinantec,Otomanguean,cuc,North America,0,17.92,-96.41
usku1243,Usku,,ulf,Papunesia,0,-3.64,140.50
uspa1245,Uspanteco,Mayan,usp,North America,0,15.36,-90.89
usui1238,Usui,Sino-Tibetan,usi,Eurasia,0,23.01,91.79
utar1238,Utarmbung,Nuclear Trans New Guinea,omo,Papunesia,0,-4.83,144.92
utes1238,Ute-Southern Paiute,Uto-Aztecan,ute,North America,3,40.10,-110.31
utno1237,Adilabad Gondi,Dravidian,wsg,Eurasia,2,18.75,80.20
utuu1240,Utu,Nuclear Trans New Guinea,utu,Papunesia,0,-5.16,145.54
uuuu1243,U,Austroasiatic,uuu,Eurasia,0,22.68,101.77
uvbi1238,Uvbie,Atlantic-Congo,evh,Africa,0,5.44,5.77
uwin1234,Uwinymil,Gunwinyguan,,Australia,0,-12.80,131.70
uyaa1238,Uya,Nuclear Trans New Guinea,usu,Papunesia,0,-5.32,145.47
uzbe1248,Qashqa-Darya Arabic,Afro-Asiatic,auz,Eurasia,2,40.26,65.39
uzek1238,Uzekwe,Atlantic-Congo,eze,Africa,0,6.59,8.31
vaag1238,Vaagri Booli,Indo-European,vaa,Eurasia,0,12.21,79.53
vaal1235,Vaal-Orange,Tuu,kqu,Africa,3,-29.55,26.11
vafs1240,Vafsi,Indo-European,vaf,Eurasia,0,34.53,50.00
vagh1246,Vaghri,Indo-European,vgr,Eurasia,0,26.14,68.61
vagh1248,Kadung,Atlantic-Congo,dkg,Africa,0,9.48,9.35
vagh1249,Vaghua,Austronesian,tva,Papunesia,0,-6.69,156.54
vagl1239,Vagla,Atlantic-Congo,vag,Africa,2,9.34,-2.31
vaii1241,Vai,Mande,vai,Africa,0,7.05,-11.33
vaip1239,Vaiphei,Sino-Tibetan,vap,Eurasia,0,24.14,93.72
vale1250,Vale,Central Sudanic,vae,Africa,2,7.50,18.56
vale1251,Valencian Sign Language,Sign Language,vsv,Eurasia,0,39.50,-0.75
vall1252,Valley Maidu,Maiduan,vmv,North America,0,39.81,-121.19
vall1253,Valle Nacional Chinantec,Otomanguean,cvn,North America,0,17.80,-96.32
valm1241,Walman,Nuclear Torricelli,van,Papunesia,0,-3.25,142.50
valp1237,Valpei,Austronesian,vlp,Papunesia,0,-14.71,166.61
vama1243,Vamale,Austronesian,mkt,Papunesia,2,-20.77,165.04
vame1236,Vame,Afro-Asiatic,mlr,Africa,5,10.95,14.21
vang1243,Vangunu,Austronesian,mpr,Papunesia,2,-8.67,158.00
vani1248,Vanimo,Sko,vam,Papunesia,2,-2.69,141.26
vano1237,Lovono,Austronesian,vnk,Papunesia,0,-11.61,166.80
vanu1242,Vanuma,Atlantic-Congo,vau,Africa,0,0.94,29.81
vaoo1237,Vao-Vovo,Austronesian,vao,Papunesia,0,-15.90,167.31
varh1239,Varhadi-Nagpuri,Indo-European,vah,Eurasia,11,20.71,79.75
vari1239,Varisi,Austronesian,vrs,Papunesia,2,-6.83,156.66
varl1238,Dungar Varli,Indo-European,vav,Eurasia,2,20.56,73.30
vasa1239,Vasavi,Indo-European,vas,Eurasia,5,21.36,73.87
vase1234,Northern Ju,Kxa,vaj,Africa,0,-18.27,18.19
vatr1237,Vatrata,Bookkeeping,vlr,Papunesia,0,-13.83,167.42
vazi1234,Vazimba,Unclassifiable,,Africa,0,,
vedd1240,Veddah,Indo-European,ved,Eurasia,0,6.97,81.26
vehe1237,Vehes,Austronesian,val,Papunesia,0,-6.92,146.90
vemg1240,Vemgo-Mabas,Afro-Asiatic,vem,Africa,2,10.83,13.66
vend1245,Venda,Atlantic-Congo,ven,Africa,7,-22.19,29.95
vene1237,Venezuelan Sign Language,Sign Language,vsl,South America,0,10.33,-66.77
vene1257,Venetic,Indo-European,xve,Eurasia,0,45.60,12.06
vene1258,Venetian,Indo-European,vec,Eurasia,6,45.50,12.21
veng1238,Vengo,Atlantic-Congo,bav,Africa,0,6.11,10.41
vent1242,Ventureño,Chumashan,veo,North America,0,34.18,-119.03
veps1250,Veps,Uralic,vep,Eurasia,3,60.34,34.79
vera1241,Vera'a,Austronesian,vra,Papunesia,3,-13.89,167.43
vere1252,Vere Kaadam,Atlantic-Congo,,Africa,4,9.01,12.42
vidu1238,Vidunda,Atlantic-Congo,vid,Africa,0,-7.53,36.93
viem1243,Viemo,Atlantic-Congo,vig,Africa,0,10.84,-3.84
viet1252,Vietnamese,Austroasiatic,vie,Eurasia,3,20.68,105.77
vile1241,Vilela,,vil,South America,0,-27.41,-58.97
vili1238,Vili,Atlantic-Congo,vif,Africa,2,-4.07,11.38
vili1239,Vili of Ngounie,Atlantic-Congo,,Africa,0,-2.75,10.31
vill1242,Villa Viciosa Agta,Unattested,dyg,Papunesia,0,17.47,120.64
vinc1243,Vincentian Creole English,Indo-European,svc,North America,0,13.24,-61.20
vinm1237,Neve'ei,Austronesian,vnm,Papunesia,1,-16.23,167.43
vinz1238,Vinza,Atlantic-Congo,vin,Africa,0,-4.99,30.57
virg1240,Virgin Islands Creole English,Indo-European,vic,North America,0,18.05,-63.08
vish1243,Vishavan,Dravidian,vis,Eurasia,0,10.18,76.76
viti1241,Viti,Atlantic-Congo,vit,Africa,0,6.67,11.11
vito1235,Vitou,Tor-Orya,vto,Papunesia,0,-2.11,139.11
vivt1234,Vivti,Austronesian,,Papunesia,0,-16.28,167.50
vlaa1235,Vlaamse Gebarentaal,Sign Language,vgt,Eurasia,0,50.80,4.31
vlaa1240,Western Flemish,Indo-European,vls,Eurasia,7,51.08,3.11
vlax1238,Vlax Romani,Indo-European,rmy,Eurasia,18,46.09,18.16
vola1234,Volapük,Artificial Language,vol,Eurasia,0,,
vono1238,Vono,Unattested,kch,Africa,0,10.44,8.21
voro1240,Voro,Atlantic-Congo,vor,Africa,0,9.78,12.07
voti1245,Votic,Uralic,vot,Eurasia,6,59.38,28.62
vumb1238,Vumbu,Atlantic-Congo,vum,Africa,0,-2.18,10.65
vuna1239,Vunapu,Austronesian,vnp,Papunesia,0,-14.85,166.69
vunj1238,Vunjo,Atlantic-Congo,vun,Africa,4,-3.43,37.58
vure1239,Vurës,Austronesian,msn,Papunesia,3,-13.91,167.45
vute1244,Vute,Atlantic-Congo,vut,Africa,8,6.14,11.88
vwan1235,Vwanji,Atlantic-Congo,wbi,Africa,0,-9.01,34.08
waam1236,Waamwang,Austronesian,wmn,Papunesia,0,-20.50,164.41
waam1244,Waama,Atlantic-Congo,wwa,Africa,2,10.60,1.65
waat1238,Waata,Afro-Asiatic,ssn,Africa,0,0.56,37.86
wabb1237,Wab,Austronesian,wab,Papunesia,0,-5.61,146.46
wabo1240,Wabo,Austronesian,wbb,Papunesia,0,-1.77,136.76
wabo1241,Waboda,Kiwaian,kmx,Papunesia,0,-8.42,143.50
waci1239,Waci Gbe,Atlantic-Congo,wci,Africa,4,6.46,1.69
wada1263,Wadaginam,Nuclear Trans New Guinea,wdg,Papunesia,0,-4.53,144.97
wadd1237,Waddar,Dravidian,wbq,Eurasia,0,19.88,77.17
wadi1248,Wadiyara Koli,Indo-European,kxp,Eurasia,8,26.07,72.13
wadj1254,Wadjiginy,,wdj,Australia,1,-12.86,130.74
wadj1255,Wadjigu,Pama-Nyungan,wdu,Australia,3,-23.80,147.42
waem1237,Wa'ema,Austronesian,wag,Papunesia,0,-10.29,150.40
waer1237,Kolor,Austronesian,wrx,Papunesia,0,-8.79,120.70
waff1241,Waffa,Nuclear Trans New Guinea,waj,Papunesia,0,-6.56,146.09
waga1260,Wagaya,Pama-Nyungan,wga,Australia,0,-20.33,137.62
waga1262,Wagawaga (Retired),Bookkeeping,wgw,,0,,
waga1268,Wagawaga,Austronesian,wgb,Papunesia,2,-10.42,150.38
wagd1238,Wagdi,Indo-European,wbr,Eurasia,3,23.69,73.90
wage1238,Wageman,,waq,Australia,0,-13.86,131.89
wagi1249,Wagi (Papua New Guinea),Nuclear Trans New Guinea,fad,Papunesia,0,-5.18,145.73
wagu1234,Wagu,Sepik,,Papunesia,0,-4.38,142.73
waha1238,Eastern Lowland Kenyah,Austronesian,whk,Papunesia,1,1.57,116.66
waha1239,Wahau Kayan,Bookkeeping,whu,Papunesia,0,1.42,116.68
waig1243,Nuristani Kalasha,Indo-European,wbk,Eurasia,3,35.19,70.99
waig1244,Waigeo,Austronesian,wgo,Papunesia,2,-0.18,130.92
wail1242,Ale,Austronesian,wlr,Papunesia,0,-15.57,166.90
wail1244,Eel River Athabaskan,Athabaskan-Eyak-Tlingit,wlk,North America,4,39.15,-123.28
waim1251,Waima,Austronesian,rro,Papunesia,3,-8.67,146.54
waim1252,Waima'a,Austronesian,wmh,Papunesia,0,-8.53,126.32
waim1253,Waimiri-Atroari,Cariban,atr,South America,3,-0.62,-60.43
waim1255,Waimaha,Tucanoan,bao,South America,4,0.30,-70.16
waio1238,Waioli,North Halmahera,wli,Papunesia,0,1.23,127.49
waiw1244,Waiwai,Cariban,waw,South America,2,1.51,-59.14
waja1257,Wajarri,Pama-Nyungan,wbv,Australia,0,-28.18,117.15
waja1259,Waja,Atlantic-Congo,wja,Africa,2,9.91,11.72
waka1274,Wakawaka,Pama-Nyungan,wkw,Australia,2,-26.25,151.87
waka1275,Waka,Atlantic-Congo,wav,Africa,0,8.80,11.49
waka1282,Wakabunga,Unclassifiable,wwb,Australia,0,-20.82,139.06
wakd1237,Wakde,Austronesian,wkd,Papunesia,0,-1.98,139.01
wakh1245,Wakhi,Indo-European,wbl,Eurasia,7,37.18,73.98
wako1235,Wakoná,Unattested,waf,South America,0,-9.92,-36.50
wala1263,Walangama,Pama-Nyungan,nlw,Australia,0,-17.60,142.49
wala1266,Wala,Austronesian,lgl,Papunesia,0,-8.82,160.74
wala1269,Walak,Nuclear Trans New Guinea,wlw,Papunesia,0,-3.82,138.84
wali1261,Waling,Sino-Tibetan,wly,Eurasia,0,26.64,86.48
wali1262,Wali (Sudan),Nubian,wll,Africa,0,11.86,29.12
wali1263,Wali (Ghana),Atlantic-Congo,wlx,Africa,5,10.02,-2.31
wall1238,Northeast Sahaptin,Sahaptian,waa,North America,0,45.72,-118.42
wall1255,Walloon,Indo-European,wln,Eurasia,4,50.22,5.15
wall1257,East Uvean,Austronesian,wls,Papunesia,0,-13.29,-176.21
walm1241,Walmajarri-Juwaliny,Pama-Nyungan,wmt,Australia,2,-19.72,126.11
walo1239,Walo Kumbe Dogon,Bookkeeping,dwl,Africa,0,,
wals1238,Walser,Indo-European,wae,Eurasia,0,46.70,9.18
walu1241,Walungge,Sino-Tibetan,ola,Eurasia,0,27.70,87.24
wama1247,Wamas,Nuclear Trans New Guinea,wmc,Papunesia,0,-4.98,145.54
wamb1257,Wambule,Sino-Tibetan,wme,Eurasia,2,27.15,86.48
wamb1258,Wambayan,Mirndi,wmb,Australia,4,-17.50,135.68
wamb1259,Wambon,Nuclear Trans New Guinea,wms,Papunesia,6,-5.44,140.48
wame1240,Wamey,Atlantic-Congo,cou,Africa,0,12.54,-13.18
wami1239,Wamin,Pama-Nyungan,wmi,Australia,0,-18.37,143.94
wamp1247,Wampar,Austronesian,lbq,Papunesia,0,-6.67,146.66
wamp1248,Wampur,Austronesian,waz,Papunesia,0,-6.34,146.13
wamp1249,Wampanoag,Algic,wam,North America,0,41.70,-73.31
wamp1250,Wampano,Algic,qyp,North America,3,41.20,-73.38
wana1268,Wanap,Nuclear Torricelli,wnp,Papunesia,0,-3.60,142.50
wana1269,Mokati,Nuclear Trans New Guinea,wnb,Papunesia,0,-4.79,145.42
wana1273,Wanam Yelmek,Bulaka River,,Papunesia,0,-7.45,139.11
wanc1238,Wancho Naga,Sino-Tibetan,nnp,Eurasia,9,26.89,95.32
wand1263,Wandarang,Mangarrayi-Maran,wnd,Australia,0,-14.30,135.71
wand1264,Wanda,Atlantic-Congo,wbh,Africa,1,-8.35,32.44
wand1266,Wandji,Atlantic-Congo,wdd,Africa,0,-1.52,12.90
wand1267,Wandamen,Austronesian,wad,Papunesia,7,-2.26,134.00
wand1278,Wandala,Afro-Asiatic,mfi,Africa,10,11.32,13.90
wane1241,Waneci,Indo-European,wne,Eurasia,0,30.05,67.83
wane1242,Wané,Kru,hwa,Africa,0,4.85,-6.44
wang1289,Wanggamala,Pama-Nyungan,wnm,Australia,0,-24.70,137.43
wang1290,Wangganguru,Pama-Nyungan,wgg,Australia,3,-25.81,135.94
wang1291,Ngiyambaa,Pama-Nyungan,wyb,Australia,2,-30.65,146.18
wang1294,Wanga,Atlantic-Congo,lwg,Africa,0,0.34,34.48
wang1299,Wanggom,Nuclear Trans New Guinea,wng,Papunesia,0,-5.60,140.19
wani1243,Wanib Sign Language,Sign Language,,Papunesia,0,-3.76,142.53
wanm1242,Wanman,Pama-Nyungan,wbt,Australia,0,-22.71,122.33
wann1241,Wannu,Atlantic-Congo,jub,Africa,0,7.84,8.97
wann1242,Wan,Mande,wan,Africa,2,7.89,-5.82
wano1243,Wano,Nuclear Trans New Guinea,wno,Papunesia,7,-3.48,137.68
want1252,Wantoat,Nuclear Trans New Guinea,wnc,Papunesia,4,-6.15,146.51
wanu1241,Wanukaka,Austronesian,wnk,Papunesia,2,-9.70,119.47
wany1246,Wanyam,Chapacuran,,South America,0,-12.10,-63.10
wany1247,Wanyi,Garrwan,wny,Australia,0,-18.65,137.61
waor1240,Waorani,,auc,South America,0,-1.12,-76.68
wapa1235,Wapan,Atlantic-Congo,juk,Africa,2,7.98,9.83
waph1238,Wãpha,Atlantic-Congo,juw,Africa,0,9.11,9.90
wapi1253,Wapishana,Arawakan,wap,South America,2,2.59,-59.80
wapp1239,Wappo,Yuki-Wappo,wao,North America,0,38.25,-122.50
wara1290,Warray,Gunwinyguan,wrz,Australia,0,-13.09,131.24
wara1292,Samue,Atlantic-Congo,wbf,Africa,4,10.73,-5.38
wara1294,Anta-Komnzo-Wára-Wérè-Kémä,Yam,tci,Papunesia,5,-8.65,141.52
wara1299,Waray Sorsogon,Austronesian,srv,Papunesia,0,12.68,124.02
wara1300,Waray (Philippines),Austronesian,war,Papunesia,3,11.49,125.01
wara1302,Bauni,Sko,bpe,Papunesia,2,-3.07,142.01
wara1303,Warao,,wba,South America,2,7.51,-59.35
ward1243,Warduji,Bookkeeping,wrd,Eurasia,0,36.61,71.15
ward1246,Wardaman,Yangmanic,wrr,Australia,0,-15.42,132.60
ware1252,Ware,Unattested,wre,Africa,0,,
ware1253,Warembori,Austronesian,wsa,Papunesia,0,-1.66,137.57
ware1254,Wares,Unattested,wai,Papunesia,0,-2.47,139.34
ware1255,Warekena do San Miguel,Arawakan,,South America,2,2.90,-67.09
wari1262,Wariyangga,Pama-Nyungan,wri,Australia,0,-24.35,116.93
wari1264,Waritai,Lakes Plain,wbe,Papunesia,0,-3.23,138.46
wari1266,Waris,Border,wrs,Papunesia,0,-3.14,140.93
wari1268,Wari',Chapacuran,pav,South America,0,-10.70,-64.56
warj1242,War-Jaintia,Austroasiatic,aml,Eurasia,2,25.12,91.63
warj1253,Warji-Gala,Afro-Asiatic,wji,Africa,2,11.17,9.57
wark1247,Warkay-Bipim,Anim,bgv,Papunesia,0,-5.77,138.64
warl1254,Warlpiri,Pama-Nyungan,wbp,Australia,7,-20.10,131.05
warl1255,Warlmanpa,Pama-Nyungan,wrl,Australia,0,-18.95,133.86
warl1256,Warluwara,Pama-Nyungan,wrb,Australia,0,-22.29,138.74
warn1244,Warnang,Heibanic,wrn,Africa,0,10.59,31.16
waro1242,Waropen,Austronesian,wrp,Papunesia,3,-2.31,136.63
warr1255,Warrgamay,Pama-Nyungan,wgy,Australia,0,-18.55,146.18
warr1257,Warrnambool,Pama-Nyungan,gjm,Australia,4,-38.16,141.54
warr1258,Warrwa,Nyulnyulan,wwr,Australia,0,-17.10,123.97
waru1264,Warrongo,Pama-Nyungan,wrg,Australia,0,-18.25,144.37
waru1265,Warumungu,Pama-Nyungan,wrm,Australia,0,-20.65,134.38
waru1266,Waru,Austronesian,wru,Papunesia,2,-3.41,122.06
waru1267,Waruna,Suki-Gogodala,wrv,Papunesia,0,-8.24,142.47
wasa1244,Wasa,Atlantic-Congo,wss,Africa,2,5.74,-2.16
wasc1239,Upper Chinook,Chinookan,wac,North America,2,45.03,-121.51
wase1252,Wasembo,Nuclear Trans New Guinea,gsp,Papunesia,0,-6.01,145.97
wash1253,Washo,,was,North America,0,38.82,-119.64
wask1241,Waskia,Nuclear Trans New Guinea,wsk,Papunesia,0,-4.58,145.98
wasu1238,Wasu,Unattested,wsu,South America,0,-9.75,-36.83
wasu1256,Wasulu (Retired),Bookkeeping,,Africa,0,,
wata1251,Watakataui,Sepik,wtk,Papunesia,0,-4.59,143.00
wata1253,Watam,Ramu,wax,Papunesia,0,-4.03,144.58
wath1238,Wathawurrung,Pama-Nyungan,wth,Australia,0,-37.69,144.10
watu1247,Watubela,Austronesian,wah,Papunesia,2,-4.47,131.64
waur1244,Waurá,Arawakan,wau,South America,0,-13.30,-53.70
wauy1237,Wauyai,Austronesian,wuy,Papunesia,0,-0.28,130.60
wavu1234,Wawu-II,Unclassifiable,,Africa,0,,
wawa1246,Wawa,Atlantic-Congo,www,Africa,1,6.69,11.78
wawo1239,Wawonii,Austronesian,wow,Papunesia,2,-4.14,123.10
waxi1236,Waxianghua,Sino-Tibetan,wxa,Eurasia,0,28.64,110.36
waya1264,Wayanad Chetti,Dravidian,ctt,Eurasia,0,11.67,76.37
waya1269,Wayana,Cariban,way,South America,2,2.78,-54.44
waya1270,Wayampi,Tupian,oym,South America,2,1.74,-52.69
wayo1238,Wayoró,Tupian,wyr,South America,2,-12.69,-61.31
wayu1241,Wayu,Sino-Tibetan,vay,Eurasia,0,27.30,86.12
wayu1242,Wayumara,Cariban,,South America,0,3.13,-61.21
wayu1243,Wayuu,Arawakan,guc,South America,0,11.40,-72.20
weda1241,Wedau,Austronesian,wed,Papunesia,4,-10.12,150.17
wehh1238,Weh,Atlantic-Congo,weh,Africa,0,6.46,10.12
weje1237,Wewewa,Austronesian,wew,Papunesia,8,-9.55,119.35
wela1234,Welaung,Bookkeeping,weu,Eurasia,0,27.05,98.32
wela1235,Welaun,Austronesian,wlh,Papunesia,2,-9.10,125.24
weli1239,Weliki,Nuclear Trans New Guinea,klh,Papunesia,0,-5.99,147.14
wels1246,Welsh Romani,Indo-European,rmw,Eurasia,0,52.12,-3.79
wels1247,Welsh,Indo-European,cym,Eurasia,3,52.00,-4.00
weme1239,Weme Gbe,Atlantic-Congo,wem,Africa,0,6.77,2.47
weno1238,Wobe-Wè Northern,Kru,wob,Africa,3,7.40,-7.25
wenr1236,Wenro,Unclassifiable,,North America,0,43.14,-78.48
were1244,Were,Anim,wei,Papunesia,0,-8.42,142.45
weri1253,Weri,Kunimaipan,wer,Papunesia,3,-7.72,146.91
wers1238,Wersing,Timor-Alor-Pantar,kvw,Papunesia,3,-8.34,124.93
weso1238,Wè Southern,Kru,gxx,Africa,9,6.50,-7.63
west1506,Western Lalu,Sino-Tibetan,ywl,Eurasia,0,24.73,98.90
west1507,Western Mashan Hmong,Hmong-Mien,hmw,Eurasia,0,25.65,106.12
west1510,Western Ojibwa,Algic,ojw,North America,0,50.57,-102.53
west1511,Ozumatlán Totonac,Totonacan,tqt,North America,0,20.46,-97.95
west2354,Western Frisian,Indo-European,fry,Eurasia,3,53.14,5.86
west2356,Westphalic,Indo-European,wep,Eurasia,15,51.46,7.50
west2361,Western Yiddish,Indo-European,yih,Eurasia,3,51.69,12.26
west2368,Western Balochi,Indo-European,bgn,Eurasia,9,37.83,62.17
west2369,Western Farsi,Indo-European,pes,Eurasia,63,32.90,53.30
west2386,Western Panjabi,Indo-European,pnb,Eurasia,3,30.09,75.35
west2392,Western Mari,Uralic,mrj,Eurasia,2,56.22,46.57
west2396,Western Lawa,Austroasiatic,lcp,Eurasia,1,19.87,99.21
west2397,Western Bru,Austroasiatic,brv,Eurasia,0,16.49,104.75
west2398,Western Katu,Austroasiatic,kuf,Eurasia,0,15.79,107.17
west2402,West Yugur,Turkic,ybe,Eurasia,0,39.05,99.31
west2408,Western Muria,Dravidian,mut,Eurasia,3,20.24,80.70
west2409,Western Kayah,Sino-Tibetan,kyu,Eurasia,0,18.69,97.49
west2415,Western Tamang,Sino-Tibetan,tdg,Eurasia,4,28.02,85.06
west2417,Western Muya,Sino-Tibetan,wmg,Eurasia,2,29.44,101.42
west2418,Western Magar,Sino-Tibetan,mrd,Eurasia,0,28.25,83.51
west2420,Western Parbate Kham,Sino-Tibetan,kjl,Eurasia,4,28.65,82.73
west2422,Western Mewahang,Sino-Tibetan,raf,Eurasia,8,27.43,87.29
west2430,Western Xiangxi Miao,Hmong-Mien,mmr,Eurasia,0,28.33,109.67
west2441,Western Arrarnta,Pama-Nyungan,are,Australia,3,-24.05,133.25
west2443,Western Victoria,Pama-Nyungan,,Australia,11,-34.14,143.67
west2450,West-Central Limba,Atlantic-Congo,lia,Africa,2,9.52,-12.31
west2454,Western Niger Fulfulde,Atlantic-Congo,fuh,Africa,12,14.25,-0.52
west2456,Western Xwla Gbe,Atlantic-Congo,xwl,Africa,0,6.33,2.04
west2458,West Central Banda,Atlantic-Congo,bbp,Africa,5,6.81,24.10
west2465,Western Sisaala,Atlantic-Congo,ssl,Africa,0,10.86,-2.36
west2466,Western Karaboro,Atlantic-Congo,kza,Africa,2,10.63,-4.76
west2488,Western Krahn,Kru,krw,Africa,8,6.14,-8.41
west2500,Western Maninkakan,Mande,mlq,Africa,2,13.57,-12.80
west2513,West Ambae,Austronesian,nnd,Papunesia,2,-15.43,167.81
west2516,West Uvean,Austronesian,uve,Papunesia,0,-20.41,166.59
west2519,Western Viti Levu-Yasawas Fijian,Austronesian,wyy,Papunesia,3,-17.84,177.66
west2535,West Masela,Austronesian,mss,Papunesia,0,-8.18,129.83
west2538,West Tarangan,Austronesian,txn,Papunesia,2,-6.62,134.17
west2541,West Lembata,Austronesian,lmj,Papunesia,5,-8.50,123.30
west2548,West Damar,Austronesian,drn,Papunesia,0,-7.12,128.59
west2555,Western Bukidnon Manobo,Austronesian,mbb,Papunesia,3,7.67,124.83
west2557,Western Subanon,Austronesian,suc,Papunesia,1,7.80,122.34
west2559,Western Tawbuid,Austronesian,twb,Papunesia,0,12.82,121.03
west2560,West Coast Bajau,Austronesian,bdr,Papunesia,7,6.01,116.12
west2563,Western Penan,Austronesian,pne,Papunesia,9,3.47,114.52
west2564,West Berawan,Austronesian,zbw,Papunesia,0,3.98,114.53
